Id;Code interne;UID;Numero de specimen cultive;Status de determination;Determination acceptee;Famille;Familie Citation d'auteurs;Familie Hybride;Genre;Genre Citation d'auteurs;Genre Hybride;Espece;Espece Citation d'auteurs;Espece Hybride;Sous-espece;Sous-espece Citation d'auteurs;Sous-espece Hybride;Rang taxonomique;Citation d'auteurs;Cultivar;Obtenteur;Date d'obtention;Pays d'obtention;Nom commercial;Nom s  commun s ;Type biologique;Habitat;Code ipen;Objectif de culture;Site;Aire;Groupe;Sous-groupe;Type d'emplacement;Secteur;Jardinier ere ;Etat de l'etiquette;Vivant;Date de mort;Cause de mort;Nom d'acquisition;Geolocalisation;Type de provenance;Type d'acquisition;Sexe;Aire de distribution;Type de culture;Acronyme   Code  interne  du correspondant;Correspondant;Remarque;Remarque sur l'acquisition;Remarque sur la nomenclature;Main courante;Feuillage Particularites;Floraison Particularites;General Particularites;Morphologie;Complements
55362;;b418f31d-dc62-49d3-b12c-37ced435ea25;20190092N0;Non determine;Arabis alpina L.;Brassicaceae;Burnett;;Arabis;L.;;alpina;L.;;;;;;;;;;;;;;;CH-0-NEU-20190092;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Jura;Groupe;Jardin;;Absent;VRAI;;;Arabis alpina L.;Sentier des 14 Contours, Noiraigue, Neuchâtel, Europe, Monde;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55363;;8ca375fd-cc48-4847-93af-74748b40b898;20150124N0;Determine par une personne competente;Muscari neglectum Guss.;Asparagaceae;Juss.;;Muscari;Mill.;;neglectum;Guss.;;;;;;;;;;;;;;;CH-0-NEU-20150124;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Alpes;Groupe;Jardin;;Inconnue;VRAI;;;Muscari neglectum Guss.;;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55364;;1ff7006b-4ec9-43db-a8f2-01f084d86ee2;20150124N1;Determine par une personne competente;Muscari neglectum Guss.;Asparagaceae;Juss.;;Muscari;Mill.;;neglectum;Guss.;;;;;;;;;;;;;;;CH-0-NEU-20150124;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Jura;Groupe;Jardin;;Inconnue;VRAI;;;Muscari neglectum Guss.;;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55365;;edc91d2b-03f0-4df4-903a-9f78abc966e6;20150125N0;Determine par une personne competente;Potentilla crantzii (Crantz) Fritsch;Rosaceae;Juss.;;Potentilla;L.;;crantzii;(Crantz) Fritsch;;;;;;;;;;;;;;;CH-0-NEU-20150125;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Jura;Groupe;Jardin;;Inconnue;VRAI;;;Potentilla crantzii (Crantz) Fritsch;;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55366;;1170b83f-f6fb-474d-b1f3-7656b451933b;19500145I0;Determine par une personne competente;Narcissus assoanus Dufour;Amaryllidaceae;J.St.-Hil.;;Narcissus;L.;;assoanus;Dufour;;;;;;;;;;;;;;;XX-0-NEU-19500145;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Pyrenees;Groupe;Jardin;;Inconnue;VRAI;;;Narcissus assoanus Dufour;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55367;;b91103f7-5e74-481e-9e64-984915de12f8;19500497I0;Determine par une personne competente;Silene coronaria (L.) Clairv.;Caryophyllaceae;Juss.;;Silene;L.;;coronaria;(L.) Clairv.;;;;;;;;;;;;;;;XX-0-NEU-19500497;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Jura;Groupe;Jardin;;Inconnue;VRAI;;;Silene coronaria (L.) Clairv.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55368;;ae49dc1b-e3bc-4325-89a3-db4626c7f9fc;20150085N1;Non determine;Sedum acre L.;Crassulaceae;J.St.-Hil.;;Sedum;L.;;acre;L.;;;;;;;;;;;;;;;CH-0-NEU-20150085;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Alpes;Groupe;Jardin;;Inconnue;VRAI;;;Sedum acre L.;Jardin Botanique de l'Ermitage, Neuchâtel, Suisse, Europe, Monde;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55369;;d383c261-497b-4db0-a78b-0a5833b58b54;20150126I0;Non determine;Sedum sexangulare L.;Crassulaceae;J.St.-Hil.;;Sedum;L.;;sexangulare;L.;;;;;;;;;;;;;;;XX-0-NEU-20150126;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Balkans;Groupe;Jardin;;Inconnue;VRAI;;;Sedum sexangulare L.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55370;;d851149a-01a2-41c0-8f79-e75c4f51cf0b;20170055I0;Determine par une personne competente;Salix helvetica Vill.;Salicaceae;Mirb.;;Salix;L.;;helvetica;Vill.;;;;;;;;;;;;;;;XX-0-NEU-20170055;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Alpes;Groupe;Jardin;;Inconnue;VRAI;;;Salix helvetica Vill.;;Inconnue;J;;;;FORSTER;Forster Baumschule;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55371;;4a296a32-741f-4cd7-9350-fcbccd83529d;20170100I0;Non determine;Abies cephalonica Loudon;Pinaceae;Spreng. ex Rudolphi;;Abies;Mill.;;cephalonica;Loudon;;;;;;;;;;;;;;;XX-0-NEU-20170100;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Balkans;Groupe;Jardin;;Inconnue;VRAI;;;Abies cephalonica 'Meyers's Dawarf';;Inconnue;J;;;;FORSTER;Forster Baumschule;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55372;;72c33be0-505e-4828-a578-e8cdf9773667;20150127I0;Determine par une personne competente;Hedera helix L.;Araliaceae;Juss.;;Hedera;L.;;helix;L.;;;;;;;;;;;;;;;XX-0-NEU-20150127;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Jura;Groupe;Jardin;;Inconnue;VRAI;;;Hedera helix L.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55373;;b836e9b9-edc3-4617-929b-65db6ef83b21;20170101I0;Non determine;Abies nordmanniana (Steven) Spach;Pinaceae;Spreng. ex Rudolphi;;Abies;Mill.;;nordmanniana;(Steven) Spach;;;;;;;;;;;;;;;XX-0-NEU-20170101;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Abies nordmanniana 'Munsterland';;Inconnue;J;;;;FORSTER;Forster Baumschule;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55374;;d75eb475-48ea-4f69-abfd-980b0f8abe11;20150123C0;Non determine;Nepeta grandiflora M.Bieb.;Lamiaceae;Martinov;;Nepeta;L.;;grandiflora;M.Bieb.;;;;;;;;;;;;;;;RU-0-M-2013/1285;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Alpes;Groupe;Jardin;;Absent;VRAI;;;Nepeta grandiflora M. Bieb.;;Sauvage (cultive);J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55375;;1438a133-af51-4113-b9b9-80eefdaaba50;20170102I0;Non determine;Pinus sylvestris L.;Pinaceae;Spreng. ex Rudolphi;;Pinus;L.;;sylvestris;L.;;;;;;;;;;;;;;;XX-0-NEU-20170102;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Carpates;Groupe;Jardin;;Inconnue;VRAI;;;Pinus sylvestris L. 'Repens';;Inconnue;J;;;;FORSTER;Forster Baumschule;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55376;;e5111985-95a1-4599-9c54-993f21149422;20200447J0;Determine par une personne competente;Aquilegia atrata W.D.J.Koch;Ranunculaceae;Juss.;;Aquilegia;L.;;atrata;W.D.J.Koch;;;;;;;;;;;;;;;XX-0-NEU-20200447;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Peninsule Iberique;Groupe;Jardin;;Absent;VRAI;;;Thalictrum speciosissimum L.;;Jardin;J;;;;BESN;Jardin Botanique de Besançon;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55377;;6661013c-a904-44d3-922f-73258c6fe457;20200662C1;Non determine;Silene multicaulis Guss.;Caryophyllaceae;Juss.;;Silene;L.;;multicaulis;Guss.;;;;;;;;;;;;;;;IT-0-U-1978BL00183;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Apennins;Groupe;Jardin;;Inconnue;VRAI;;;Silene multicaulis Guss.;;Sauvage (cultive);J;;;;U;Utrecht University Botanic Gardens;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55378;;3384a80b-850b-4f67-98eb-a7818abb5565;20210469H0;Non determine;Betula pendula Roth;Betulaceae;Gray;;Betula;L.;;pendula;Roth;;;;;;;;;;;;;;;XX-0-NEU-20210469;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Arboretum;Groupe;Jardin;;Inconnue;VRAI;;;Betula pendula Roth;;Horticole;J;;;;FORSTER;Forster Baumschule;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55379;;6efb5f72-2552-4c65-86d6-ec823788fd24;20180078H0;Non determine;Fagus sylvatica L.;Fagaceae;Dumort.;;Fagus;L.;;sylvatica;L.;;;;;;;;;;;;;;;XX-0-NEU-20180078;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Arboretum;Groupe;Jardin;;Inconnue;VRAI;;;Fagus sylvatica L.;;Horticole;J;;;;Lobsigen;Forstgarten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55380;;482aadf4-c190-445d-960c-d0e3831b1a54;19500498I0;Non determine;Abelia ×grandiflora (Andre) Rehder;Caprifoliaceae;Juss.;;Abelia;R.Br.;;×grandiflora;(Andre) Rehder;VRAI;;;;;;;;;;;;;;XX-0-NEU-19500498;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Japon;Groupe;Jardin;;Inconnue;VRAI;;;Abelia ×grandiflora (Andre) Rehder;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55381;;dca4b45f-98f5-4d50-8e07-b00435cbabd4;19500499I0;Non determine;Taxodium distichum (L.) Rich.;Cupressaceae;Gray;;Taxodium;Rich.;;distichum;(L.) Rich.;;;;;;;;;;;;;;;XX-0-NEU-19500499;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Ligneux temperes;Groupe;Jardin;;Inconnue;VRAI;;;Taxodium distichum (L.) Rich.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55382;;44798107-fd59-491e-b32d-c4467657dbdd;19500500I0;Non determine;Pinus nigra J.F.Arnold;Pinaceae;Spreng. ex Rudolphi;;Pinus;L.;;nigra;J.F.Arnold;;;;;;;;;;;;;;;XX-0-NEU-19500500;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Arboretum;Groupe;Jardin;;Absent;VRAI;;;Pinus nigra J. F. Arnold;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55383;;233c8e01-481b-42c0-b191-a14165c485dc;19500501I0;Non determine;Thuja plicata D.Don;Cupressaceae;Gray;;Thuja;L.;;plicata;D.Don;;;;;;;;;;;;;;;XX-0-NEU-19500501;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Arboretum;Groupe;Jardin;;Absent;VRAI;;;Thuja plicata D. Don;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55384;;0c6d391e-211a-4a63-a5a0-b8a999b0c4bd;19500502I0;Non determine;Aesculus hippocastanum L.;Sapindaceae;Juss.;;Aesculus;L.;;hippocastanum;L.;;;;;;;;;;;;;;;XX-0-NEU-19500502;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Arboretum;Groupe;Jardin;;Inconnue;VRAI;;;Aesculus hippocastanum L.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55385;Accid: 88-522;ba99e7d4-6685-44a4-b4b8-a39ef2cb2baa;19880004C0;Non determine;Malus toringo (Siebold) Carriere;Rosaceae;Juss.;;Malus;Mill.;;toringo;(Siebold) Carriere;;;;;;;;;;;;;;;JP-0-NEU-19880004;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Japon;Groupe;Jardin;;Inconnue;VRAI;;;Malus toringo (Siebold) Carriere;Tokyo, Asie, Monde;Sauvage (cultive);J;;;;CHIBA;Chiba University JB Matsudo;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55386;Accid: 88-531;8bbe094d-8068-431b-84eb-5df59adbe1fe;19880005C0;Non determine;Ligustrum obtusifolium Siebold & Zucc.;Oleaceae;Hoffmanns. & Link;;Ligustrum;L.;;obtusifolium;Siebold & Zucc.;;;;;;;;;;;;;;;JP-0-NEU-19880005;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Japon;Groupe;Jardin;;Inconnue;VRAI;;;Ligustrum obtusifolium Siebold & Zucc.;???, Japon, Asie, Monde;Sauvage (cultive);J;;;;CHIBA;Chiba University JB Matsudo;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55387;Accid: 88-532;804e4abf-1b39-4494-abe8-f70370b14ff6;19880006C0;Non determine;Callicarpa japonica Thunb.;Lamiaceae;Martinov;;Callicarpa;L.;;japonica;Thunb.;;;;;;;;;;;;;;;JP-0-NEU-19880006;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Japon;Groupe;Jardin;;Inconnue;VRAI;;;Callicarpa japonica Thunb.;???, Japon, Asie, Monde;Sauvage (cultive);J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55388;Accid: 90-1146;6afbcf98-c6e0-4dec-b696-947b297a6325;19900004C0;Non determine;Lonicera elisae Franch.;Caprifoliaceae;Juss.;;Lonicera;L.;;elisae;Franch.;;;;;;;;;;;;;;;CN-0-NEU-19900004;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Japon;Groupe;Jardin;;Inconnue;VRAI;;;Lonicera pekinensis Rehder;???, Asie, Monde;Sauvage (cultive);J;;;;M;München Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55389;Accid: 74-703;ca80ad3c-b7de-4ba1-84e3-57ff20b4b016;19740003C0;Non determine;Hypericum patulum var. henryi Veitch ex Bean;Hypericaceae;Juss.;;Hypericum;Tourn. ex L.;;patulum;Thunb.;;henryi;Veitch ex Bean;;var.;;;;;;;;;;CN-0-NEU-19740003;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Japon;Groupe;Jardin;;Inconnue;VRAI;;;Hypericum patulum var. henryi Veitch ex Bean;???, ???, Gansu, Asie, Monde;Sauvage (cultive);J;;;;UPS;The Linnaean Gardens of Uppsala;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55390;Accid: 78-635;9ad6ca5b-b6bc-42b8-8a8d-9c9d8b9636f2;19780002C0;Non determine;Cornus florida L.;Cornaceae;Bercht. ex J.Presl;;Cornus;L.;;florida;L.;;;;;;;;;;;;;;;US-0-NEU-19780002;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Cornouillers;Groupe;Jardin;;Inconnue;VRAI;;;Cornus florida L.;Millbrook, Dutchess County, etats-Unis d'Amerique, Amerique de Nord, Monde;Sauvage (cultive);J;;;;NY;New York Botanical Gardens;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55391;Accid: 91-54;4314f035-ef00-4dd3-820d-7f811f5dee73;19910011C0;Non determine;Acer ginnala Maxim.;Sapindaceae;Juss.;;Acer;L.;;ginnala;Maxim.;;;;;;;;;;;;;;;RU-0-NEU-19910011;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Ligneux temperes;Groupe;Jardin;;Inconnue;VRAI;;;Acer ginnala Maxim.;Kraï du Primorie, Federation de Russie, Asie, Monde;Sauvage (cultive);J;;;;LENI;Peter the Great Botanical Garden of the V.L. Komarov Botanical Institute;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55392;Accid: 91-151;37af5d39-0fbd-4259-86f5-147313fc92b2;19910012C0;Non determine;Cercidiphyllum japonicum Siebold & Zucc.;Cercidiphyllaceae;Engl.;;Cercidiphyllum;Siebold & Zucc.;;japonicum;Siebold & Zucc.;;;;;;;;;;;;;;;JP-0-NEU-19910012;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Japon;Groupe;Jardin;;Inconnue;VRAI;;;Cercidiphyllum japonicum Siebold & Zucc.;????544?????????, Furano, Japon, Asie, Monde;Sauvage (cultive);J;;;;GB;Botanical Garden Göteborg;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55393;ACCID: 91-353;a4e9c5f3-7182-48d8-8242-2fc1e2444cca;19910013C0;Non determine;Cornus controversa Hemsl.;Cornaceae;Bercht. ex J.Presl;;Cornus;L.;;controversa;Hemsl.;;;;;;;;;;;;;;;JP-0-NEU-19910013;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Cornouillers;Groupe;Jardin;;Inconnue;VRAI;;;Cornus controversa Hemsl.;???, Japon, Asie, Monde;Sauvage (cultive);J;;;;CHIBA;Chiba University JB Matsudo;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55394;Accid: 91-364;7da9018d-997c-46a7-8db1-5f23e67d3411;19910014C0;Non determine;Acer cissifolium (Siebold & Zucc.) K.Koch;Sapindaceae;Juss.;;Acer;L.;;cissifolium;(Siebold & Zucc.) K.Koch;;;;;;;;;;;;;;;JP-0-NEU-19910014;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Ligneux temperes;Groupe;Jardin;;Absent;VRAI;;;Acer cissifolium (Siebold & Zucc.) K. Koch;???, Japon, Asie, Monde;Sauvage (cultive);J;;;;CHIBA;Chiba University JB Matsudo;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55395;Accid: 91-363;18826a9f-b92a-4719-abae-013820252d6b;19910015C0;Non determine;Acer crataegifolium Siebold & Zucc.;Sapindaceae;Juss.;;Acer;L.;;crataegifolium;Siebold & Zucc.;;;;;;;;;;;;;;;JP-0-NEU-19910015;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Ligneux temperes;Groupe;Jardin;;Inconnue;VRAI;;;Acer crataegifolium Siebold & Zucc.;??, Japon, Asie, Monde;Sauvage (cultive);J;;;;CHIBA;Chiba University JB Matsudo;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55397;Accid: 91-456;413733bc-26c1-47d2-abfe-664fafcaed3f;19910016C0;Non determine;Cornus racemosa Lam.;Cornaceae;Bercht. ex J.Presl;;Cornus;L.;;racemosa;Lam.;;;;;;;;;;;;;;;CA-0-NEU-19910016;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Cornouillers;Groupe;Jardin;;Inconnue;VRAI;;;Cornus racemosa Lam.;Quebec, Amerique de Nord, Monde;Sauvage (cultive);J;;;;MTJB;Jardin Botanique de Montreal;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55398;Accid: 91-468;a720d44b-4a12-4289-994f-90056aaae6ea;19910017C0;Non determine;Cornus drummondii C.A.Mey.;Cornaceae;Bercht. ex J.Presl;;Cornus;L.;;drummondii;C.A.Mey.;;;;;;;;;;;;;;;CA-0-NEU-19910017;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Cornouillers;Groupe;Jardin;;Absent;VRAI;;;Cornus drummondii C. A. Mey.;Elgin County, Ontario, Amerique de Nord, Monde;Sauvage (cultive);J;;;;OAC;Arboretum at the University of Guelph;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55399;Accid: 91-470;c06ac562-9624-4ee3-8b0d-abd7f0888cdf;19910018C0;Non determine;Cornus sericea L.;Cornaceae;Bercht. ex J.Presl;;Cornus;L.;;sericea;L.;;;;;;;;;;;;;;;CA-0-NEU-19910018;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Cornouillers;Groupe;Jardin;;Inconnue;VRAI;;;Cornus sericea L.;Oxford County, Ontario, Amerique de Nord, Monde;Sauvage (cultive);J;;;;OAC;Arboretum at the University of Guelph;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55400;;5e10d25a-7dad-4d04-a0ba-6c272fb4d6cc;19500503I0;Non determine;Cornus sanguinea L.;Cornaceae;Bercht. ex J.Presl;;Cornus;L.;;sanguinea;L.;;;;;;;;;;;;;;;XX-0-NEU-19500503;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Cornouillers;Groupe;Jardin;;Inconnue;VRAI;;;Cornus sanguinea L.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55401;ACCID: 09-0008;032be98d-db83-4728-987a-2cde2dd68ef2;20090025I0;Determine par une personne competente;Decaisnea insignis (Griff.) Hook.f. & Thomson;Lardizabalaceae;R.Br.;;Decaisnea;Hook.f. & Thomson;;insignis;(Griff.) Hook.f. & Thomson;;;;;;;;;;;;;;;XX-0-NEU-20090008;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Chine;Groupe;Jardin;;Absent;VRAI;;;Decaisnea fargesii Franch.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55402;ACCID: 84-0800;ed9e9dda-87e3-4740-8028-6208476ecc4d;19840007J0;Non determine;Actinidia Lindl.;Actinidiaceae;Gilg & Werderm.;;Actinidia;Lindl.;;;;;;;;;;;;;;;;;;XX-0-NEU-19840800;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Plantes grimpantes;Groupe;Jardin;;Inconnue;VRAI;;;Actinidia callosa Lindl.;;Jardin;J;;;;KOR;Instytut Dendrologii;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55403;ACCID: 95-0007;e026bc0a-83ae-469e-88cd-51c7f7233f3b;19950005J0;Non determine;Ehretia dicksonii Hance;Boraginaceae;Juss.;;Ehretia;P.Browne;;dicksonii;Hance;;;;;;;;;;;;;;;XX-0-NEU-19950007;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Chine;Groupe;Jardin;;Inconnue;VRAI;;;Ehretia dicksonii Hance;;Jardin;J;;;;PE;Hortus Botanicus Pekinensis;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55404;ACCID: 90-944;4f5c3e17-a70c-434e-90bc-479a4f8d003b;19900005C0;Non determine;Betula maximowicziana Regel;Betulaceae;Gray;;Betula;L.;;maximowicziana;Regel;;;;;;;;;;;;;;;JP-0-NEU-19900944;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Ligneux temperes;Groupe;Jardin;;Inconnue;VRAI;;;Betula maximowicziana Regel;Kamikawa, Prefecture de Saitama, Asie, Monde;Sauvage (cultive);J;;;;GB;Botanical Garden Göteborg;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55405;ACCID: 947;fa6a03f2-438d-4248-86dd-58305cd7c710;19900006C0;Non determine;Betula pubescens Ehrh.;Betulaceae;Gray;;Betula;L.;;pubescens;Ehrh.;;;;;;;;;;;;;;;NO-0-NEU-19900947;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Ligneux temperes;Groupe;Jardin;;Inconnue;VRAI;;;Betula pubescens Ehrh.;Hervik, Rogaland, Europe, Monde;Sauvage (cultive);J;;;;BG;Botanical Garden Bergen;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55406;ACCID: 90-0241;e703851f-3be8-4e4f-9d95-7480183b78e4;19900007N0;Non determine;Betula utilis D.Don;Betulaceae;Gray;;Betula;L.;;utilis;D.Don;;;;;;;;;;;;;;;NP-0-NEU-19900241;Culture de collection;;;;;;Jardin;;Absent;VRAI;;;Betula utilis D. Don;Kambachen, Phaktanglung, Province #1, Asie, Monde;Sauvage;J;;;;E;Royal Botanic Garden;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55407;ACCID: 91-0458;0d2e208a-306a-4e25-8332-05a6a3afea2f;19910019C0;Non determine;Betula pumila L.;Betulaceae;Gray;;Betula;L.;;pumila;L.;;;;;;;;;;;;;;;CA-0-NEU-19910458;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Ligneux temperes;Groupe;Jardin;;Inconnue;VRAI;;;Betula pumila L.;Quebec, Amerique de Nord, Monde;Sauvage (cultive);J;;;;MTJB;Jardin Botanique de Montreal;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55408;ACCID: 88-0523;4649edc0-d392-40fd-a538-f44c50eb9d81;19880007C0;Non determine;Callicarpa japonica Thunb.;Lamiaceae;Martinov;;Callicarpa;L.;;japonica;Thunb.;;;;;;;;;;;;;;;JP-0-NEU-19880523;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Japon;Groupe;Jardin;;Inconnue;VRAI;;;Callicarpa japonica Thunb.;????, Gotenba, ???, Japon, Asie, Monde;Sauvage (cultive);J;;;;CHIBA;Chiba University JB Matsudo;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55409;ACCID: 93-743;9523c227-2f5b-4a2d-84d6-5018e633208f;19930038J0;Non determine;Davidia involucrata Baill.;Nyssaceae;Juss. ex Dumort.;;Davidia;Baill.;;involucrata;Baill.;;;;;;;;;;;;;;;AT-0-NEU-19930743;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Chine;Groupe;Jardin;;Inconnue;VRAI;;;Davidia involucrata Baill.;;Jardin;J;;;;GZU;Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55410;ACCID: 09-0005;b2548fbd-d6ab-4349-843e-f582e8fb76e8;19500504H0;Non determine;Dipelta floribunda Maxim.;Caprifoliaceae;Juss.;;Dipelta;Maxim.;;floribunda;Maxim.;;;;;;;;;;;;;;;XX-0-NEU-19500504;Culture de collection;Jardin Botanique de Neuchâtel;;Parc;Chine;Groupe;Jardin;;Inconnue;VRAI;;;Dipelta floribunda Maxim.;;Horticole;J;;;;BOCCAR$;Pepinieres Boccard;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
