Is Dead;Accession Number;Catalogue Number;Accepted Name;TaxonomicName;Genus;Family;Provenance Code;Legacy Provenance Code;Country ISO;Last Seen On
ALIVE;1986-304;K:LCD-1986-304*1;Melaleuca polandii;Melaleuca polandii;Melaleuca;Myrtaceae;;N - Natural Source and Progeny;Australia;21-05-2024
ALIVE;2000-4557;K:LCD-2000-4557*3;Cordyline petiolaris;Cordyline petiolaris;Cordyline;Asparagaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1998-1586;K:LCD-1998-1586*2;Shawia furfuracea;Olearia furfuracea;Olearia;Asteraceae;;N - Natural Source and Progeny;New Zealand;02-01-2025
ALIVE;1964-24202;K:LCD-1964-24202*5;Dicksonia antarctica;Dicksonia antarctica;Dicksonia;Cyatheaceae;;;;28-12-2024
ALIVE;1959-14903;K:LCD-1959-14903*5;Fuchsia microphylla subsp. aprica;Fuchsia microphylla subsp. aprica;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Guatemala;18-07-2024
ALIVE;1993-1797;K:LCD-1993-1797*2;Cyrtanthus herrei;Cyrtanthus herrei;Cyrtanthus;Amaryllidaceae;;N - Natural Source and Progeny;South Africa;15-02-2024
ALIVE;2010-992;K:LCD-2010-992*2;Livistona australis;Livistona australis;Livistona;Arecaceae;;;Australia;28-12-2024
ALIVE;1969-16804;K:LCD-1969-16804*1;Reineckea carnea;Reineckea carnea;Reineckea;Asparagaceae;;;;20-05-2024
ALIVE;1961-23001;K:LCD-1961-23001*4;Strobilanthes pentastemonoides;Goldfussia pentastemonoides;Goldfussia;Acanthaceae;;;;21-05-2024
ALIVE;2016-2206;K:LCD-2016-2206*1;;Sarracenia leucophylla 'Helmut's Delight';Sarracenia;Sarraceniaceae;;;;15-02-2024
ALIVE;1984-5283;K:LCD-1984-5283*7;Fuchsia boliviana;Fuchsia boliviana;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Mexico;28-11-2024
ALIVE;2018-918;K:LCD-2018-918*1;Ficus;Ficus;Ficus;Moraceae;;N - Natural Source and Progeny;Vietnam;24-05-2024
ALIVE;2016-958;K:LCD-2016-958*1;Eucomis autumnalis;Eucomis autumnalis;Eucomis;Asparagaceae;;;;23-08-2023
ALIVE;1980-4525;K:LCD-1980-4525*3;Fuchsia microphylla;Fuchsia microphylla;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Mexico;28-11-2024
ALIVE;2017-2433;K:LCD-2017-2433*1;Lachenalia latimerae;Lachenalia latimerae;Lachenalia;Asparagaceae;;;;19-02-2024
ALIVE;1973-12992;K:LCD-1973-12992*3;Simmondsia chinensis;Simmondsia chinensis;Simmondsia;Simmondsiaceae;;;;15-02-2024
ALIVE;1984-5283;K:LCD-1984-5283*5;Fuchsia boliviana;Fuchsia boliviana;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Mexico;18-07-2024
ALIVE;1969-17399;K:LCD-1969-17399*4;Strelitzia reginae;Strelitzia reginae;Strelitzia;Strelitziaceae;;;;08-08-2024
ALIVE;1989-3463;K:LCD-1989-3463*1;Fuchsia coccinea;Fuchsia coccinea;Fuchsia;Onagraceae;;;;09-09-2024
ALIVE;1985-3086;K:LCD-1985-3086*1;Astelia banksii;Astelia banksii;Astelia;Asteliaceae;;N - Natural Source and Progeny;New Zealand;02-01-2025
ALIVE;1978-4438;K:LCD-1978-4438*1;Trimezia coerulea;Neomarica coerulea;Neomarica;Iridaceae;;;;29-05-2024
ALIVE;2009-3687;K:LCD-2009-3687*1;Citrus × aurantium f. aurantium;Citrus × aurantium f. aurantium;Citrus;Rutaceae;;;;20-05-2024
ALIVE;1961-23001;K:LCD-1961-23001*5;Strobilanthes pentastemonoides;Goldfussia pentastemonoides;Goldfussia;Acanthaceae;;;;21-05-2024
ALIVE;1969-2295;K:LCD-1969-2295*1;Primula malacoides;Primula malacoides;Primula;Primulaceae;;;;24-05-2024
ALIVE;1949-61703;K:LCD-1949-61703*4;Archontophoenix cunninghamiana;Archontophoenix cunninghamiana;Archontophoenix;Arecaceae;;;;28-12-2024
ALIVE;2010-2373;K:LCD-2010-2373*7;Rhopalostylis sapida;Rhopalostylis sapida;Rhopalostylis;Arecaceae;;;New Zealand;27-03-2024
ALIVE;1953-28801;K:LCD-1953-28801*1;Camellia reticulata;Camellia reticulata;Camellia;Theaceae;;;;02-01-2025
ALIVE;1985-1973;K:LCD-1985-1973*7;Rhododendron formosum;Rhododendron formosum;Rhododendron;Ericaceae;;;;13-02-2024
ALIVE;1973-2497;K:LCD-1973-2497*2;Aloe marlothii;Aloe marlothii;Aloe;Asphodelaceae;;N - Natural Source and Progeny;South Africa;17-08-2023
ALIVE;1989-338;K:LCD-1989-338*1;Buddleja crotonoides;Buddleja crotonoides;Buddleja;Scrophulariaceae;;N - Natural Source and Progeny;Mexico;29-07-2022
ALIVE;2004-3185;K:LCD-2004-3185*1;Butia eriospatha;Butia eriospatha;Butia;Arecaceae;;;;30-01-2024
ALIVE;1971-2232;K:LCD-1971-2232*6;;Rhododendron lindleyi 'Dame Edith Sitwell';Rhododendron;Ericaceae;;;;20-05-2024
ALIVE;1998-3005;K:LCD-1998-3005*1;Clivia nobilis;Clivia nobilis;Clivia;Amaryllidaceae;;;South Africa;11-06-2024
ALIVE;2018-613;K:LCD-2018-613*1;Heptapleurum fantsipanense;Schefflera fantsipanensis;Schefflera;Araliaceae;;N - Natural Source and Progeny;Vietnam;20-01-2025
ALIVE;1965-63001;K:LCD-1965-63001*1;;Pseudopanax lessonii 'Adiantifolius';Pseudopanax;Araliaceae;;;;27-03-2024
ALIVE;1986-2953;K:LCD-1986-2953*2;Dombeya acutangula;Dombeya acutangula;Dombeya;Malvaceae;;N - Natural Source and Progeny;Mauritius;21-06-2022
ALIVE;1962-41002;K:LCD-1962-41002*2;Rhododendron macgregoriae;Rhododendron macgregoriae;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;2007-2012;K:LCD-2007-2012*1;Dicksonia antarctica;Dicksonia antarctica;Dicksonia;Cyatheaceae;;;;28-12-2024
ALIVE;2012-209;K:LCD-2012-209*1;;Camellia reticulata 'Captain Rawes';Camellia;Theaceae;;;;20-05-2024
ALIVE;1988-8807;K:LCD-1988-8807*4;;Correa 'Dusky Bells';Correa;Rutaceae;;;;02-01-2025
ALIVE;1973-12021;K:LCD-1973-12021*5;Yucca gigantea;Yucca guatemalensis;Yucca;Asparagaceae;;;;28-11-2024
ALIVE;1996-2625;K:LCD-1996-2625*1;Encephalartos latifrons;Encephalartos latifrons;Encephalartos;Zamiaceae;;;South Africa;22-08-2023
ALIVE;1958-32201;K:LCD-1958-32201*4;Rhododendron veitchianum;Rhododendron veitchianum;Rhododendron;Ericaceae;;;;20-05-2024
ALIVE;2013-1071;K:LCD-2013-1071*3;Solanum betaceum;Solanum betaceum;Solanum;Solanaceae;;N - Natural Source and Progeny;Guatemala;29-01-2024
ALIVE;1965-8305;K:LCD-1965-8305*1;Dianella caerulea;Dianella caerulea;Dianella;Asphodelaceae;;;;28-12-2024
ALIVE;1984-1853;K:LCD-1984-1853*1;Asparagus densiflorus;Asparagus myriocladus;Asparagus;Asparagaceae;;;;14-02-2024
ALIVE;1958-27302;K:LCD-1958-27302*1;Astelia nervosa;Astelia nervosa;Astelia;Asteliaceae;;;;08-11-2023
ALIVE;1926-28601;K:LCD-1926-28601*2;Duranta mutisii;Duranta mutisii;Duranta;Verbenaceae;;;;08-02-2024
ALIVE;1969-17837;K:LCD-1969-17837*1;Encephalartos altensteinii;Encephalartos altensteinii;Encephalartos;Zamiaceae;;;;19-02-2024
ALIVE;1969-17410;K:LCD-1969-17410*1;Rhododendron scopulorum;Rhododendron scopulorum;Rhododendron;Ericaceae;;;;08-11-2023
ALIVE;1988-142;K:LCD-1988-142*2;Ferreyranthus excelsus;Ferreyranthus excelsus;Ferreyranthus;Asteraceae;;;Peru;19-02-2024
ALIVE;1965-47203;K:LCD-1965-47203*2;Sideroxylon inerme;Sideroxylon inerme;Sideroxylon;Sapotaceae;;;;23-06-2022
ALIVE;2014-2042;K:LCD-2014-2042*3;;Brugmansia 'Mon Amour de Mareuil';Brugmansia;Solanaceae;;;;15-02-2024
ALIVE;1975-3134;K:LCD-1975-3134*2;;Petrea volubilis 'Alba';Petrea;Verbenaceae;;;;07-02-2024
ALIVE;1978-4477;K:LCD-1978-4477*1;Maesa montana;Maesa montana;Maesa;Primulaceae;;;China;02-01-2025
ALIVE;1959-72003;K:LCD-1959-72003*2;Chasmanthe aethiopica;Chasmanthe aethiopica;Chasmanthe;Iridaceae;;;;15-02-2024
ALIVE;1973-12187;K:LCD-1973-12187*1;Dicksonia antarctica;Dicksonia antarctica;Dicksonia;Cyatheaceae;;;;28-12-2024
ALIVE;1969-17231;K:LCD-1969-17231*1;Ardisia humilis;Ardisia humilis;Ardisia;Primulaceae;;;;02-01-2025
ALIVE;1969-19563;K:LCD-1969-19563*1;Colquhounia vestita;Colquhounia vestita;Colquhounia;Lamiaceae;;;;01-10-2024
ALIVE;1973-12044;K:LCD-1973-12044*1;Gonioma kamassi;Gonioma kamassi;Gonioma;Apocynaceae;;;;21-06-2022
ALIVE;1978-6211;K:LCD-1978-6211*3;Rhododendron simsii;Rhododendron simsii;Rhododendron;Ericaceae;;;;22-05-2024
ALIVE;1969-16111;K:LCD-1969-16111*1;Phormium colensoi;Phormium cookianum;Phormium;Asphodelaceae;;;;28-05-2024
ALIVE;1987-2572;K:LCD-1987-2572*4;;Rhapis excelsa 'Tenzan';Rhapis;Arecaceae;;;;20-05-2024
ALIVE;1973-1853;K:LCD-1973-1853*4;Brunfelsia undulata;Brunfelsia undulata;Brunfelsia;Solanaceae;;N - Natural Source and Progeny;Jamaica;24-10-2024
ALIVE;1970-2110;K:LCD-1970-2110*2;Psidium cattleyanum;Psidium cattleyanum;Psidium;Myrtaceae;;;Australia;21-12-2023
ALIVE;2015-1782;K:LCD-2015-1782*1;Archontophoenix alexandrae;Archontophoenix alexandrae;Archontophoenix;Arecaceae;;;Australia;28-12-2024
ALIVE;1978-6242;K:LCD-1978-6242*2;Saxifraga stolonifera;Saxifraga stolonifera;Saxifraga;Saxifragaceae;;N - Natural Source and Progeny;China;24-05-2024
ALIVE;1985-5458;K:LCD-1985-5458*3;Ardisia solanacea;Ardisia solanacea;Ardisia;Primulaceae;;N - Natural Source and Progeny;India;18-07-2024
ALIVE;1973-12516;K:LCD-1973-12516*4;Metrosideros perforata;Metrosideros perforata;Metrosideros;Myrtaceae;;;;27-03-2024
ALIVE;1973-12712;K:LCD-1973-12712*1;Macadamia integrifolia;Macadamia integrifolia;Macadamia;Proteaceae;;;;28-12-2024
ALIVE;2004-355;K:LCD-2004-355*1;Encephalartos trispinosus;Encephalartos trispinosus;Encephalartos;Zamiaceae;;;;22-08-2023
ALIVE;1973-13238;K:LCD-1973-13238*3;Lastreopsis hispida;Lastreopsis hispida;Lastreopsis;Polypodiaceae;;;;27-03-2024
ALIVE;1990-1125;K:LCD-1990-1125*1;Acacia vestita;Acacia vestita;Acacia;Fabaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;2003-2466;K:LCD-2003-2466*11;Streptosolen jamesonii;Streptosolen jamesonii;Streptosolen;Solanaceae;;;;19-07-2024
ALIVE;1977-6765;K:LCD-1977-6765*3;Camellia kissii;Camellia kissii;Camellia;Theaceae;;N - Natural Source and Progeny;Nepal;21-05-2024
ALIVE;1975-4105;K:LCD-1975-4105*1;;Rhapis excelsa 'Kan Non Chiku';Rhapis;Arecaceae;;;;24-05-2024
ALIVE;1999-4331;K:LCD-1999-4331*1;Himalayacalamus cupreus;Himalayacalamus cupreus;Himalayacalamus;Poaceae;;;;08-11-2023
ALIVE;1981-2280;K:LCD-1981-2280*2;Pittosporum michiei;Pittosporum michiei;Pittosporum;Pittosporaceae;;N - Natural Source and Progeny;New Zealand;21-11-2024
ALIVE;1953-51201;K:LCD-1953-51201*1;Acridocarpus natalitius;Acridocarpus natalitius;Acridocarpus;Malpighiaceae;;;;08-08-2024
ALIVE;1990-3101;K:LCD-1990-3101*1;Iris japonica;Iris japonica;Iris;Iridaceae;;N - Natural Source and Progeny;China;22-05-2024
ALIVE;2017-664;K:LCD-2017-664*2;Melaleuca linearis;Melaleuca linearis;Melaleuca;Myrtaceae;;;;13-02-2024
ALIVE;1999-4106;K:LCD-1999-4106*1;Dicksonia fibrosa;Dicksonia fibrosa;Dicksonia;Cyatheaceae;;;;31-05-2024
ALIVE;1999-4341;K:LCD-1999-4341*1;Phoenix roebelenii;Phoenix roebelenii;Phoenix;Arecaceae;;;;22-05-2024
ALIVE;2008-2008;K:LCD-2008-2008*3;Pandorea jasminoides;Pandorea jasminoides;Pandorea;Bignoniaceae;;;Australia;28-12-2024
ALIVE;1973-12516;K:LCD-1973-12516*3;Metrosideros perforata;Metrosideros perforata;Metrosideros;Myrtaceae;;;;27-03-2024
ALIVE;1964-32703;K:LCD-1964-32703*2;Oreopanax peltatus;Oreopanax peltatus;Oreopanax;Araliaceae;;;;22-01-2024
ALIVE;1985-3735;K:LCD-1985-3735*2;Commidendrum rotundifolium;Commidendrum rotundifolium;Commidendrum;Asteraceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;21-05-2024
ALIVE;1991-1275;K:LCD-1991-1275*1;Cupressus fallax;Cupressus chengiana var. jiangensis;Cupressus;Cupressaceae;;N - Natural Source and Progeny;China;22-05-2024
ALIVE;1993-3100;K:LCD-1993-3100*4;Coleus aegyptiacus;Plectranthus aegyptiacus;Plectranthus;Lamiaceae;;N - Natural Source and Progeny;Saudi Arabia;23-08-2023
ALIVE;1985-4485;K:LCD-1985-4485*1;Tetrastigma obtectum;Tetrastigma obtectum;Tetrastigma;Vitaceae;;N - Natural Source and Progeny;China;15-10-2024
ALIVE;1973-12449;K:LCD-1973-12449*1;Buddleja auriculata;Buddleja auriculata;Buddleja;Scrophulariaceae;;;;28-11-2024
ALIVE;1973-12565;K:LCD-1973-12565*1;Cymbidium lowianum;Cymbidium lowianum;Cymbidium;Orchidaceae;;;;22-05-2024
ALIVE;1973-12557;K:LCD-1973-12557*3;Fuchsia denticulata;Fuchsia denticulata;Fuchsia;Onagraceae;;;;19-07-2024
ALIVE;1976-843;K:LCD-1976-843*1;Aristotelia chilensis;Aristotelia chilensis;Aristotelia;Elaeocarpaceae;;N - Natural Source and Progeny;Argentina;08-02-2024
ALIVE;1955-32204;K:LCD-1955-32204*1;Azara celastrina;Azara celastrina;Azara;Salicaceae;;N - Natural Source and Progeny;Chile;13-02-2024
ALIVE;2010-2371;K:LCD-2010-2371*2;Araucaria bidwillii;Araucaria bidwillii;Araucaria;Araucariaceae;;;Australia;28-12-2024
ALIVE;1972-2587;K:LCD-1972-2587*3;Metrosideros nervulosa;Metrosideros nervulosa;Metrosideros;Myrtaceae;;N - Natural Source and Progeny;Australia;28-07-2022
ALIVE;2018-1283;K:LCD-2018-1283*1;Leucadendron rubrum;Leucadendron rubrum;Leucadendron;Proteaceae;;N - Natural Source and Progeny;;21-06-2022
ALIVE;1956-15801;K:LCD-1956-15801*1;Doryanthes palmeri;Doryanthes palmeri;Doryanthes;Doryanthaceae;;;;28-12-2024
ALIVE;2007-2012;K:LCD-2007-2012*5;Dicksonia antarctica;Dicksonia antarctica;Dicksonia;Cyatheaceae;;;;28-12-2024
ALIVE;1973-12402;K:LCD-1973-12402*1;Citharexylum berlandieri;Citharexylum berlandieri;Citharexylum;Verbenaceae;;;;28-11-2024
ALIVE;1969-16574;K:LCD-1969-16574*1;Aspidistra lurida;Aspidistra lurida;Aspidistra;Asparagaceae;;;;20-05-2024
ALIVE;1972-367;K:LCD-1972-367*1;Melaleuca pallida;Melaleuca pallida;Melaleuca;Myrtaceae;;N - Natural Source and Progeny;Australia;13-02-2024
ALIVE;2015-1606;K:LCD-2015-1606*1;Phrynium;Phrynium;Phrynium;Marantaceae;;N - Natural Source and Progeny;Vietnam;20-01-2025
ALIVE;1995-3194;K:LCD-1995-3194*1;Encephalartos paucidentatus;Encephalartos paucidentatus;Encephalartos;Zamiaceae;;;;22-08-2023
ALIVE;2017-1541;K:LCD-2017-1541*1;Kigelia africana;Kigelia africana;Kigelia;Bignoniaceae;;;;08-08-2024
ALIVE;2009-3686;K:LCD-2009-3686*1;Citrus japonica;Citrus japonica;Citrus;Rutaceae;;;;24-04-2024
ALIVE;1969-16378;K:LCD-1969-16378*1;Zapoteca portoricensis;Zapoteca portoricensis;Zapoteca;Fabaceae;;;;01-08-2024
ALIVE;1972-1860;K:LCD-1972-1860*1;Crocosmia;Crocosmia;Crocosmia;Iridaceae;;N - Natural Source and Progeny;Ethiopia;21-06-2022
ALIVE;1963-34101;K:LCD-1963-34101*2;Phytolacca dioica;Phytolacca dioica;Phytolacca;Phytolaccaceae;;;;19-02-2024
ALIVE;1983-5045;K:LCD-1983-5045*1;Iochroma arborescens;Acnistus arborescens;Acnistus;Solanaceae;;N - Natural Source and Progeny;Costa Rica;29-07-2022
ALIVE;2003-4115;K:LCD-2003-4115*1;Veronica corriganii;Hebe corriganii;Hebe;Plantaginaceae;;N - Natural Source and Progeny;New Zealand;02-01-2025
ALIVE;1969-12473;K:LCD-1969-12473*2;Drypetes deplanchei;Drypetes deplanchei;Drypetes;Putranjivaceae;;;;28-12-2024
ALIVE;1957-28802;K:LCD-1957-28802*1;Meryta sinclairii;Meryta sinclairii;Meryta;Araliaceae;;;;27-03-2024
ALIVE;1964-28201;K:LCD-1964-28201*3;Lomandra longifolia;Lomandra longifolia;Lomandra;Asparagaceae;;;;17-10-2023
ALIVE;2009-1888;K:LCD-2009-1888*1;Marchantia;Marchantia;Marchantia;Marchantiaceae;;N - Natural Source and Progeny;;27-03-2024
ALIVE;2017-587;K:LCD-2017-587*1;Corynocarpus laevigatus;Corynocarpus laevigatus;Corynocarpus;Corynocarpaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;1996-2436;K:LCD-1996-2436*3;Coleonema pulchellum;Coleonema pulchellum;Coleonema;Rutaceae;;;;12-03-2024
ALIVE;1957-54102;K:LCD-1957-54102*1;Encephalartos senticosus;Encephalartos senticosus;Encephalartos;Zamiaceae;;;;15-02-2024
ALIVE;2018-2266;K:LCD-2018-2266*2;Begonia fusca;Begonia fusca;Begonia;Begoniaceae;;;Mexico;10-10-2024
ALIVE;2017-432;K:LCD-2017-432*1;Beschorneria septentrionalis;Beschorneria septentrionalis;Beschorneria;Asparagaceae;;;Mexico;29-07-2022
ALIVE;1990-1974;K:LCD-1990-1974*2;Cycas media;Cycas media;Cycas;Cycadaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;1989-2726;K:LCD-1989-2726*2;Hibiscadelphus distans;Hibiscadelphus distans;Hibiscadelphus;Malvaceae;;N - Natural Source and Progeny;United States;28-07-2022
ALIVE;1975-280;K:LCD-1975-280*1;Hypoxis urceolata;Hypoxis urceolata;Hypoxis;Hypoxidaceae;;N - Natural Source and Progeny;Tanzania;13-02-2024
ALIVE;1987-4158;K:LCD-1987-4158*2;;Plantae;;;;N - Natural Source and Progeny;Chile;01-02-2024
ALIVE;2000-4397;K:LCD-2000-4397*1;Livistona chinensis;Livistona chinensis;Livistona;Arecaceae;;;;08-07-2024
ALIVE;1973-4810;K:LCD-1973-4810*1;Quillaja saponaria;Quillaja saponaria;Quillaja;Quillajaceae;;N - Natural Source and Progeny;Chile;08-02-2024
ALIVE;1985-4290;K:LCD-1985-4290*1;Pollia japonica;Pollia japonica;Pollia;Commelinaceae;;N - Natural Source and Progeny;China;21-05-2024
ALIVE;1973-12321;K:LCD-1973-12321*1;Citharexylum ilicifolium;Citharexylum ilicifolium;Citharexylum;Verbenaceae;;;;29-01-2024
ALIVE;1996-4618;K:LCD-1996-4618*1;Rhododendron scopulorum;Rhododendron scopulorum;Rhododendron;Ericaceae;;N - Natural Source and Progeny;Bhutan;17-10-2023
ALIVE;1969-51866;K:LCD-1969-51866*2;Salvia dorisiana;Salvia dorisiana;Salvia;Lamiaceae;;;;22-12-2024
ALIVE;1973-5446;K:LCD-1973-5446*2;Aloe rabaiensis;Aloe rabaiensis;Aloe;Asphodelaceae;;;;28-11-2024
ALIVE;1969-17436;K:LCD-1969-17436*1;Iris confusa;Iris confusa;Iris;Iridaceae;;;;21-05-2024
ALIVE;1956-52409;K:LCD-1956-52409*1;Strelitzia juncea;Strelitzia juncea;Strelitzia;Strelitziaceae;;;;22-08-2023
ALIVE;2004-1052;K:LCD-2004-1052*2;Eucalyptus coccifera;Eucalyptus coccifera;Eucalyptus;Myrtaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1980-4525;K:LCD-1980-4525*5;Fuchsia microphylla;Fuchsia microphylla;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Mexico;18-07-2024
ALIVE;1991-1633;K:LCD-1991-1633*2;Dais cotinifolia;Dais cotinifolia;Dais;Thymelaeaceae;;;;21-02-2024
ALIVE;1996-4618;K:LCD-1996-4618*4;Rhododendron scopulorum;Rhododendron scopulorum;Rhododendron;Ericaceae;;N - Natural Source and Progeny;Bhutan;24-05-2024
ALIVE;1985-8077;K:LCD-1985-8077*2;Griselinia racemosa;Griselinia racemosa;Griselinia;Griseliniaceae;;N - Natural Source and Progeny;Chile;05-02-2024
ALIVE;1969-3776;K:LCD-1969-3776*8;Fuchsia thymifolia subsp. minimiflora;Fuchsia thymifolia subsp. minimiflora;Fuchsia;Onagraceae;;;;19-07-2024
ALIVE;1971-1063;K:LCD-1971-1063*1;Porlieria chilensis;Porlieria chilensis;Porlieria;Zygophyllaceae;;N - Natural Source and Progeny;Chile;01-02-2024
ALIVE;1978-4474;K:LCD-1978-4474*1;Luculia pinceana;Luculia pinceana;Luculia;Rubiaceae;;;;20-05-2024
ALIVE;2018-1290;K:LCD-2018-1290*1;;Banksia serrata 'Superman';Banksia;Proteaceae;;;Australia;21-11-2024
ALIVE;1969-16904;K:LCD-1969-16904*3;Cymbidium tracyanum;Cymbidium tracyanum;Cymbidium;Orchidaceae;;;;21-11-2024
ALIVE;1978-6210;K:LCD-1978-6210*3;Rhododendron crassum;Rhododendron manipurense;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;2016-976;K:LCD-2016-976*1;Agathosma ovata;Agathosma ovata;Agathosma;Rutaceae;;;;09-01-2025
ALIVE;1993-3484;K:LCD-1993-3484*1;Encephalartos lehmannii;Encephalartos lehmannii;Encephalartos;Zamiaceae;;;;14-10-2024
ALIVE;2014-2041;K:LCD-2014-2041*2;;Brugmansia 'Super Pink';Brugmansia;Solanaceae;;;;28-11-2024
ALIVE;1988-2316;K:LCD-1988-2316*1;Cycas cairnsiana;Cycas cairnsiana;Cycas;Cycadaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;1992-1893;K:LCD-1992-1893*1;Zantedeschia rehmannii;Zantedeschia rehmannii;Zantedeschia;Araceae;;;;18-08-2023
ALIVE;1949-61703;K:LCD-1949-61703*3;Archontophoenix cunninghamiana;Archontophoenix cunninghamiana;Archontophoenix;Arecaceae;;;;26-02-2024
ALIVE;2018-651;K:LCD-2018-651*1;Leucospermum conocarpodendron subsp. conocarpodendron;Leucospermum conocarpodendron subsp. conocarpodendron;Leucospermum;Proteaceae;;;;15-02-2024
ALIVE;2015-1496;K:LCD-2015-1496*2;Lygodium japonicum;Lygodium japonicum;Lygodium;Schizaeaceae;;N - Natural Source and Progeny;Vietnam;22-05-2024
ALIVE;1973-12903;K:LCD-1973-12903*3;Cuphea ignea;Cuphea ignea;Cuphea;Lythraceae;;;;09-01-2025
ALIVE;1997-6552;K:LCD-1997-6552*5;Sophora fulvida;Sophora fulvida;Sophora;Fabaceae;;N - Natural Source and Progeny;New Zealand;08-11-2023
ALIVE;1958-32201;K:LCD-1958-32201*3;Rhododendron veitchianum;Rhododendron veitchianum;Rhododendron;Ericaceae;;;;18-07-2024
ALIVE;2009-1080;K:LCD-2009-1080*6;Pteris dentata;Pteris adscensionis;Pteris;Pteridaceae;;N - Natural Source and Progeny;;05-11-2024
ALIVE;1984-5261;K:LCD-1984-5261*4;Podocarpus matudae;Podocarpus matudae;Podocarpus;Podocarpaceae;;N - Natural Source and Progeny;Mexico;19-02-2024
ALIVE;1989-3965;K:LCD-1989-3965*1;Neolitsea aciculata;Neolitsea aciculata;Neolitsea;Lauraceae;;N - Natural Source and Progeny;Japan;24-05-2024
ALIVE;2002-10;K:LCD-2002-10*1;Banksia integrifolia subsp. monticola;Banksia integrifolia subsp. monticola;Banksia;Proteaceae;;N - Natural Source and Progeny;Australia;02-01-2025
ALIVE;1959-32201;K:LCD-1959-32201*1;Ilex fargesii subsp. melanotricha;Ilex melanotricha;Ilex;Aquifoliaceae;;;;24-05-2024
ALIVE;2017-909;K:LCD-2017-909*1;Encephalartos ferox;Encephalartos ferox;Encephalartos;Zamiaceae;;;;22-08-2023
ALIVE;1981-2939;K:LCD-1981-2939*1;Dianella tasmanica;Dianella tasmanica;Dianella;Asphodelaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;2015-2852;K:LCD-2015-2852*1;Elegia tectorum;Elegia tectorum;Elegia;Restionaceae;;;South Africa;09-01-2025
ALIVE;2015-1418;K:LCD-2015-1418*1;Disporum;Disporum;Disporum;Colchicaceae;;N - Natural Source and Progeny;Vietnam;20-05-2024
ALIVE;2002-1055;K:LCD-2002-1055*1;Melicytus crassifolius;Melicytus crassifolius;Melicytus;Violaceae;;;;08-11-2023
ALIVE;1963-55102;K:LCD-1963-55102*1;Olearia traversiorum;Olearia traversii;Olearia;Asteraceae;;;;08-11-2023
ALIVE;2001-3198;K:LCD-2001-3198*4;Cinnamomum pseudopedunculatum;Cinnamomum pseudopedunculatum;Cinnamomum;Lauraceae;;;Japan;22-05-2024
ALIVE;2017-214;K:LCD-2017-214*5;Begonia longifolia;Begonia longifolia;Begonia;Begoniaceae;;N - Natural Source and Progeny;Vietnam;22-05-2024
ALIVE;1996-4363;K:LCD-1996-4363*5;;Nephrolepis cordifolia 'Edmontonensis';Nephrolepis;Polypodiaceae;;;;28-12-2024
ALIVE;1995-3910;K:LCD-1995-3910*3;Salvia divinorum;Salvia divinorum;Salvia;Lamiaceae;;;;11-05-2024
ALIVE;2008-1202;K:LCD-2008-1202*7;Salvia repens;Salvia repens;Salvia;Lamiaceae;;;;24-05-2024
ALIVE;2018-612;K:LCD-2018-612*1;Phymatosorus cuspidatus;Microsorum cuspidatum;Microsorum;Polypodiaceae;;N - Natural Source and Progeny;Vietnam;21-05-2024
ALIVE;1993-3185;K:LCD-1993-3185*21;Dicksonia antarctica;Dicksonia antarctica;Dicksonia;Cyatheaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;2008-1430;K:LCD-2008-1430*3;Watsonia laccata;Watsonia laccata;Watsonia;Iridaceae;;;;03-06-2024
ALIVE;1973-21714;K:LCD-1973-21714*4;Erythrostemon mexicanus;Erythrostemon mexicanus;Erythrostemon;Fabaceae;;;;29-01-2024
ALIVE;2001-3308;K:LCD-2001-3308*3;Adromischus filicaulis subsp. marlothii;Adromischus filicaulis subsp. marlothii;Adromischus;Crassulaceae;;N - Natural Source and Progeny;South Africa;14-10-2024
ALIVE;1982-5601;K:LCD-1982-5601*1;Livistona chinensis;Livistona chinensis;Livistona;Arecaceae;;N - Natural Source and Progeny;Bermuda;21-05-2024
ALIVE;1998-3481;K:LCD-1998-3481*5;Pelargonium × fragrans;Pelargonium × fragrans;Pelargonium;Geraniaceae;;;;23-08-2023
ALIVE;1985-8120;K:LCD-1985-8120*1;Clematicissus striata;Cissus striata;Cissus;Vitaceae;;N - Natural Source and Progeny;Chile;19-02-2024
