"species","temperature","precipitation","uid","parent_uid","genus","rank","sourceinfo","uniqname","flags","...8","family","unique_name.family","ott_id.family","name.order","unique_name.order","ott_id.order","name.no.rank","unique_name.no.rank","ott_id.no.rank","name.class","unique_name.class","ott_id.class","name.phylum","unique_name.phylum","ott_id.phylum","name.kingdom","unique_name.kingdom","ott_id.kingdom","name.domain","unique_name.domain","ott_id.domain","name.subfamily","unique_name.subfamily","ott_id.subfamily","name.suborder","unique_name.suborder","ott_id.suborder","name.tribe","unique_name.tribe","ott_id.tribe","name.subtribe","unique_name.subtribe","ott_id.subtribe","name.superorder","unique_name.superorder","ott_id.superorder","name.subclass","unique_name.subclass","ott_id.subclass","garden","pres","code_garden"
"Malpighia coccigera",25.0709266666667,172.5024104,50503,991891,"Malpighia","genus","ncbi:17047,gbif:3191274,irmng:1060698",NA,NA,NA,"Malpighiaceae","Malpighiaceae",991891,"Malpighiales","Malpighiales",429482,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_pr"
"Malpighia glabra",22.5897092,158.85101776,50503,991891,"Malpighia","genus","ncbi:17047,gbif:3191274,irmng:1060698",NA,NA,NA,"Malpighiaceae","Malpighiaceae",991891,"Malpighiales","Malpighiales",429482,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_lo_pr"
"Malus baccata",7.21515306122449,82.0073703265306,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Malus domestica",11.4018302051282,90.4251594587379,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ne",1,"ge_ne"
"Malus floribunda",6.12543114285714,96.8301177619048,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr"
"Malus halliana",13.0594671428571,101.585304380952,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_pr"
"Malus hupehensis",12.261795,105.26012,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la",1,"ge_la"
"Malus sikkimensis",15.26646,130.596678,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Malus spectabilis",11.396644,85.25937164,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr"
"Malus sylvestris",6.1830072371134,85.6288258298969,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr"
"Malus toringo",10.8205,114.206654068966,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ne",1,"ne"
"Malus toringoides",8.42707090909091,76.9447234545455,208026,901808,"Malus","genus","ncbi:3749,gbif:3001068,irmng:1272300",NA,NA,NA,"Rosaceae","Rosaceae",208036,"Rosales","Rosales",208031,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Amygdaloideae","Amygdaloideae",731134,NA,NA,NA,"Maleae","Maleae",901808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Malva alcea",6.40380431746032,81.4286918571429,930069,469942,"Malva","genus","ncbi:96479,gbif:3152364,irmng:1348614",NA,NA,NA,"Malvaceae","Malvaceae",279960,"Malvales","Malvales",229284,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Malvoideae","Malvoideae",469942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr"
"Malva arborea",15.65299775,63.124731775,930069,469942,"Malva","genus","ncbi:96479,gbif:3152364,irmng:1348614",NA,NA,NA,"Malvaceae","Malvaceae",279960,"Malvales","Malvales",229284,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Malvoideae","Malvoideae",469942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge"
"Malva moschata",9.0666986,87.75321706,930069,469942,"Malva","genus","ncbi:96479,gbif:3152364,irmng:1348614",NA,NA,NA,"Malvaceae","Malvaceae",279960,"Malvales","Malvales",229284,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Malvoideae","Malvoideae",469942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la",1,"ch_la_pr"
"Malva neglecta",5.59753248611111,95.707173275766,930069,469942,"Malva","genus","ncbi:96479,gbif:3152364,irmng:1348614",NA,NA,NA,"Malvaceae","Malvaceae",279960,"Malvales","Malvales",229284,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Malvoideae","Malvoideae",469942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr"
"Malva sylvestris",10.877449505618,77.9399213913979,930069,469942,"Malva","genus","ncbi:96479,gbif:3152364,irmng:1348614",NA,NA,NA,"Malvaceae","Malvaceae",279960,"Malvales","Malvales",229284,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Malvoideae","Malvoideae",469942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"ch_fr_ge_la_pr"
"Malva verticillata",5.87612019905213,93.3396792132701,930069,469942,"Malva","genus","ncbi:96479,gbif:3152364,irmng:1348614",NA,NA,NA,"Malvaceae","Malvaceae",279960,"Malvales","Malvales",229284,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Malvoideae","Malvoideae",469942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr"
"Malvaviscus achanioides",23.4026766666667,167.663495166667,108615,469942,"Malvaviscus","genus","ncbi:93787,gbif:3152774,irmng:1031922",NA,NA,NA,"Malvaceae","Malvaceae",279960,"Malvales","Malvales",229284,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Malvoideae","Malvoideae",469942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Malvaviscus arboreus",22.7861856,164.4536472,108615,469942,"Malvaviscus","genus","ncbi:93787,gbif:3152774,irmng:1031922",NA,NA,NA,"Malvaceae","Malvaceae",279960,"Malvales","Malvales",229284,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Malvoideae","Malvoideae",469942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_lo_pr"
"Malvaviscus palmanus",24.31032,241.802669666667,108615,469942,"Malvaviscus","genus","ncbi:93787,gbif:3152774,irmng:1031922",NA,NA,NA,"Malvaceae","Malvaceae",279960,"Malvales","Malvales",229284,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Malvoideae","Malvoideae",469942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Mammea americana",25.3554052,152.84965414,149786,525331,"Mammea","genus","ncbi:180118,gbif:3189420,irmng:1033254",NA,NA,NA,"Calophyllaceae","Calophyllaceae",267866,"Malpighiales","Malpighiales",429482,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Calophylleae","Calophylleae",525331,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammea neurophylla",22.34189,179.221958,149786,525331,"Mammea","genus","ncbi:180118,gbif:3189420,irmng:1033254",NA,NA,NA,"Calophyllaceae","Calophyllaceae",267866,"Malpighiales","Malpighiales",429482,"fabids","fabids",565281,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Calophylleae","Calophylleae",525331,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Mammillaria albicans",21.7003881818182,39.7324613636364,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria albilanata",20.86026,122.74712225,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria backebergiana",21.3001966666667,85.9754389166667,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr_ge"
"Mammillaria baumii",21.658505,74.336838,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria bocasana",18.200245,57.0141195,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_lo"
"Mammillaria bocensis",20.578825,58.5779555,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria bombycina",21.829035,82.917499,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr_ge_lo"
"Mammillaria carnea",21.081354,103.8491028,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria carretii",20.35159,75.62127,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria columbiana",22.1610961538462,185.569775615385,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria compressa",20.12752625,81.27166575,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_pr"
"Mammillaria crinita",18.90623875,76.09442025,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge"
"Mammillaria crucigera",20.2061633333333,102.137605,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr"
"Mammillaria densispina",20.40304,78.69390375,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria discolor",20.6040585714286,103.497165142857,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria dixanthocentron",20.2061633333333,102.137605,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_lo_pr"
"Mammillaria elongata",5.4426845,156.36327375,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr_ge_lo_pr"
"Mammillaria flavicentra",20.13345,115.3957725,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria formosa",19.67929,62.1557925714286,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Mammillaria geminispina",5.08876,162.2721079,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr_ge_lo_pr"
"Mammillaria gigantea",20.8099,85.2723286666667,226780,801070,"Mammillaria","genus","ncbi:130139,gbif:3084158,irmng:1073668,irmng:1077228","Mammillaria (genus in kingdom Chloroplastida)",NA,NA,"Cactaceae","Cactaceae",584111,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Cactoideae","Cactoideae",227063,"Cactineae","Cactineae",33109,"Cacteae","Cacteae",801070,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_lo"
